"sub_type_int","yhat","predictors","model","index"
0,0.530208580990371,"sub_type","sampling w/ coordinates","k_index"
1,0.533193526097993,"sub_type","sampling w/ coordinates","k_index"
2,0.533703776179824,"sub_type","sampling w/ coordinates","k_index"
3,0.524000574845188,"sub_type","sampling w/ coordinates","k_index"
